939.999999999  21.66997509  22.45005087  25.36193478
949.999999999  21.89083077  22.7745747   25.19593791
959.999999999  21.85232173  22.73588122  25.72048243
969.999999999  21.98159466  22.4654804   25.91722385
979.999999999  21.84374027  22.52436204  26.06022418
989.999999999  21.57164361  22.8667989   26.28366253
999.999999999  21.53169033  22.29557113  26.22205702
1010.0  21.49294703  21.5188718   26.13980508
1020.0  21.66965374  21.2558278   26.41740383
1030.0  21.72078953  21.13457427  26.56921784
1040.0  21.82515954  21.37094302  26.36577492
1050.0  22.41432165  21.47212356  26.09798115
1060.0  22.49922896  21.42728351  26.11808003
1070.0  22.05472772  21.52200205  26.24542496
1080.0  22.05153608  21.14231329  26.4806681 
1090.0  21.88156221  21.25453017  26.65403204
1100.0  21.31013514  21.48986675  26.63083103
1110.0  21.06686436  21.77579893  26.63934603
1120.0  20.94374769  21.61352424  26.61896246
1130.0  20.97858008  21.61488733  26.3743943 
1140.0  20.92987808  21.39842034  26.50079048
1150.0  20.71517082  21.25182775  26.54760064
1160.0  20.71329464  21.33400929  26.76269479
1170.0  20.77945848  21.2048618   26.78978246
1180.0  20.3043467   21.13972911  26.98273022
1190.0  20.07987354  20.8894911   26.54378347
1200.0  19.97688239  21.13045589  26.92239858
1210.0  19.48716815  21.00496037  26.85233383
1220.0  19.16878663  21.00374897  26.66314179
1230.0  19.1370544   21.07993219  26.55477262
1240.0  18.90256233  21.2958475   26.3538111 
1250.0  19.3536726   21.43289596  26.27789328
1260.0  19.20615211  21.53901334  26.29867046
1270.0  19.06099517  21.92338408  26.78282978
1280.0  18.99019866  21.72620988  27.03134158
1290.0  19.24052293  21.07789039  27.16095226
1300.0  19.20862825  20.73639921  27.13843845
1310.0  19.25858627  20.78476036  27.07998564
1320.0  19.03772013  20.81259874  26.83091985
1330.0  19.04661914  20.95500207  26.96855058
1340.0  19.04055208  20.98489084  27.34509502
1350.0  19.25609592  20.92700662  27.41500701
1360.0  19.02711732  20.80814262  27.45546921
1370.0  18.7103749   20.52396572  27.0278167 
1380.0  18.68584748  20.52761029  26.99397871
1390.0  18.7078424   20.47912525  26.99921243
1400.0  18.33462794  20.38725147  26.92628027
1410.0  17.81394632  20.34866935  26.6101005 
1420.0  17.61344773  20.62946454  26.65067547
1430.0  17.7627939   20.64546191  26.5815394 
1440.0  17.54234449  20.54019101  26.29662034
1450.0  17.20046196  20.54552154  26.39456388
1460.0  17.2065406   20.7871646   25.69064879
1470.0  16.92952654  20.9876951   25.13385693
1480.0  16.76881341  20.99475581  24.93083819
1490.0  16.87288395  21.21711451  24.77549503
1500.0  16.6954871   20.87935755  24.71959137
1510.0  16.51109983  20.95995151  25.0491526 
1520.0  16.33556494  20.8029213   25.31760656
1530.0  16.11014575  20.54003866  25.48339439
1540.0  15.90350729  20.0789286   25.70993029
1550.0  15.96362908  20.28230592  25.85336452
1560.0  15.46599669  20.47520458  25.7747194 
1570.0  15.44325397  20.52374316  25.81241662
1580.0  15.61587359  20.49954186  25.78944882
1590.0  15.62952029  20.42306452  25.63577246
1600.0  15.66054603  20.35202365  25.54908549
1610.0  15.31436004  20.2725121   25.4738971 
1620.0  15.20729047  20.41368126  25.53246217
1630.0  15.30917848  20.38192667  25.48089647
1640.0  14.96779133  20.43000877  25.55054976
1650.0  15.06146746  20.58459455  25.7814551 
1660.0  14.79188156  20.40771833  26.00197585
1670.0  14.78247382  20.49477517  26.09380714
1680.0  14.6426821   20.58908314  25.85664248
1690.0  14.58273556  20.4390143   25.38726523
1700.0  14.21872004  20.55286144  25.12356518
1710.0  14.10312569  20.89243575  24.85726624
1720.0  14.03405109  20.71296175  24.78002664
1730.0  13.77323895  20.43644091  24.85580364
1740.0  13.49728495  20.19707629  24.86533185
1750.0  13.18282751  19.72417026  24.83851793
1760.0  12.95977731  19.05964898  25.03679085
1770.0  13.06982191  18.63374646  25.34847554
1780.0  13.21404485  18.59070541  25.35028594
1790.0  13.10387662  18.75895061  25.55372771
1800.0  13.16586028  18.62215518  25.55616138
1810.0  13.01960517  18.63037128  25.76894939
1820.0  12.80032389  18.52061949  26.1104394 
1830.0  12.54393338  18.30223426  26.16791754
1840.0  12.30097849  18.20983318  26.05209136
1850.0  12.21106475  17.81578162  26.36828538
1860.0  11.85204702  17.59492245  26.71929644
1870.0  11.33195439  17.73556847  26.59552429
1880.0  11.29241422  18.18674648  26.43681456
1890.0  11.06262589  18.32043467  26.32166769
1900.0  10.80433488  18.34051992  26.2763454 
1910.0  10.97856112  18.22894395  26.27487797
1920.0  11.15948255  18.27323944  26.18896937
1930.0  11.28946558  18.3929665   26.49472231
1940.0  11.24360601  18.80812826  26.7597212 
1950.0  11.36977508  18.87732694  26.94989545
1960.0  11.59116808  18.89501122  27.33285197
1970.0  12.195552    18.56688586  27.25289748
1980.0  12.47975446  18.63897007  27.0145123 
1990.0  12.38987049  18.56184415  27.33270364
2000.0  12.37091155  18.46799645  27.2059831 
2010.0  12.61885414  18.31742245  27.40225324
2020.0  12.87582951  17.69511092  27.560272  
2030.0  12.29871991  17.12996637  27.84543778
2040.0  11.95106002  17.09570094  27.7507836 
2050.0  12.06976376  17.3854445   28.00016271
2060.0  11.92305362  17.35525534  28.16218819
2070.0  11.97918946  17.19063733  28.12042954
2080.0  12.2469715   16.9567646   28.29624802
2090.0  12.17600373  16.72766932  27.96050055
2100.0  12.04332325  16.7067596   27.96196323
2110.0  11.89287867  17.26618619  27.93400426
2120.0  11.62884681  17.03317511  27.71608995
2130.0  11.3248839   17.01961129  27.29326067
2140.0  11.04786118  17.15398929  26.88454418
2150.0  11.47056816  17.17112001  27.07193198
2160.0  12.06317433  16.9622991   27.10315289
2170.0  12.05975029  16.89140197  26.80843823
2180.0  11.74373577  17.09820882  26.72526467
2190.0  11.65130899  16.97174927  26.38542819
2200.0  11.46270355  17.06491933  26.60082982
2210.0  11.41258553  17.17857695  26.34734273
2220.0  11.02997681  16.98723569  26.03663525
2230.0  10.74419794  16.89082771  25.84930142
2240.0  10.93804254  16.77949965  25.77276785
2250.0  11.41692873  16.82843148  26.03929816
2260.0  11.27455053  16.65053905  26.07703696
2270.0  11.15440359  16.81525438  26.16516373
2280.0  10.91889721  16.93624855  26.08522068
2290.0  10.65612197  16.9389317   26.33681323
2300.0  10.53863446  16.94742066  26.8052179 
2310.0  10.38609104  17.11238113  27.0228329 
2320.0  10.14781856  17.02793764  27.16833258
2330.0   9.88789807  16.63174594  27.32128766
2340.0   9.88760176  16.59128337  27.39814301
2350.0   9.97727842  16.27255122  27.27015563
2360.00000001   9.92961218  16.36022752  27.67990775
2370.00000001  10.06765137  16.0336134   27.39534868
2380.00000001  10.22907098  15.62652301  27.51378808
2390.00000001   9.88643233  15.28836292  27.60477287
2400.00000001  10.21824243  15.38983609  27.8018029 
2410.00000001  10.25638629  15.3891301   27.92506464
2420.00000001  10.31137964  15.08774657  27.82732068
2430.00000001  10.28393041  15.33290843  27.40459519
2440.00000001  10.31087356  14.95496256  27.2869572 
2450.00000001  10.6965335   14.96954186  27.14432199
2460.00000001  10.91111371  14.86314144  26.92164166
2470.00000001  11.10427641  14.94953484  26.91088045
2480.00000001  11.24656515  14.66605632  27.22292663
2490.00000001  11.14493141  14.69449448  27.60259975
2500.00000001  11.25154334  15.06815957  27.3829959 
2510.00000001  11.20175639  15.4789685   27.82992477
2520.00000001  11.24297077  15.37857158  27.79751951
2530.00000001  11.12365886  15.38288333  27.78623296
2540.00000001  10.85473013  15.73425215  27.48949208
2550.00000001  11.07783433  15.87476965  27.4090022 
2560.00000001  11.09352096  15.85779502  27.29566506
2570.00000001  10.85527053  15.7440581   27.48398396
2580.00000001  10.9824484   15.75819839  27.44942554
2590.00000001  11.35097923  15.70685636  27.69677986
2600.00000001  11.21276532  15.28708848  27.46931504
2610.00000001  10.76108485  15.40973414  27.45783171
2620.00000001  10.81766431  15.72491897  27.67130297
2630.00000001  10.88088801  15.58322358  27.75404485
2640.00000001  11.10917098  15.45431054  27.67447525
2650.00000001  10.99111612  15.08530428  27.51805281
2660.00000001  11.09516078  15.06005046  27.50772922
2670.00000001  11.48441855  15.36273635  27.82998349
2680.00000001  11.54859196  15.07958912  27.97482631
2690.00000001  11.93561919  14.92651391  28.35009355
2700.00000001  11.75240752  14.78799922  28.0898817 
2710.00000001  11.89696123  15.05225021  28.17832023
2720.00000001  12.3262737   15.16695231  28.11638221
2730.00000001  11.98212467  15.17229407  28.39768643
2740.00000001  11.73194135  15.16835099  28.28453131
2750.00000001  11.83914292  15.7303329   28.00473149
2760.00000001  11.8313709   15.78955694  27.75603627
2770.00000001  11.87924043  16.2161171   27.68758261
2780.00000001  11.7344408   16.13151551  27.73678142
2790.00000001  11.86940214  15.74135371  27.74808955
2800.00000001  11.48256532  15.7851463   27.5286082 
2810.00000001  11.44958302  15.98693517  27.32242578
2820.00000002  11.34432427  15.89069694  27.35540635
2830.00000002  11.41665819  15.95077868  27.2808367 
2840.00000002  11.18368031  15.96529081  27.35020433
2850.00000002  10.92157508  15.7423139   27.77616619
2860.00000002  10.63175343  16.11835265  27.72456281
2870.00000002  10.78227612  16.2675365   27.58252606
2880.00000002  10.88604743  16.13869927  27.47742403
2890.00000002  10.62660224  16.34957361  27.3321603 
2900.00000002  10.45072354  16.39480412  27.55525491
2910.00000002  10.07627359  15.96379416  27.55941793
2920.00000002   9.85801514  15.51197729  27.36632546
2930.00000002  10.05856612  15.53271671  27.52700366
2940.00000002  10.20126294  15.34932695  27.26494193
2950.00000002  10.16349452  15.34764829  27.49867035
2960.00000002   9.76699419  15.08135753  27.84823668
2970.00000002   9.32608205  15.23464477  27.43544034
2980.00000002   8.98755613  15.33234436  27.69666676
2990.00000002   8.89554196  15.19686048  27.76521054
3000.00000002   9.04308114  14.97528828  27.97749371
